nl_prompt,expected,bleu1,bleu2,bleu3
get all files in a current directory modified in the last day,['find . -mtime -1 | xargs tar --no-recursion -czf myfile.tgz'],0.2675442543618949,0.13734364486719877,0.19108176252683493
get all the files that are exactly 30 days old,['find . -mtime 30 -print'],0.6422401428377157,0.7190698982704531,0.6768750655473877
Get current host's IPv6 address.,"['host $(uname -n) | grep ""IPv6 address"" | head -n 1 | awk \'{print $5}\'']",0.04895334136748753,0.015562932222735961,0.07653128444171768
Gets IP address of a primary network interface.,"[""/sbin/ifconfig $(netstat -nr | tail -1 | awk '{print $NF}') | awk -F: '/inet /{print $2}' | cut -f1 -d ' '""]",0.12901381453858415,0.06752123063917415,0.17389100440155272
get the jenkins user access,['sudo su - jenkins'],0.7098232254187811,0.8320381765431424,0.692871555425278
Installs 'firefox' package.,['yum install firefox'],0.8127596564026885,0.46259027968117067,1.0
"Installs package group ""Development Tools"" answering 'yes' on all questions.","['yum -y groupinstall ""Development Tools""']",0.6093516156211275,0.5935107565052855,0.5935107565052855
"Installs package group ""MYSQL Database Client"", answering 'yes' on all questions.","['yum -y groupinstall ""MYSQL Database Client""']",0.663950979390537,0.39796574214852615,0.663950979390537
"Invoke a trusted X11 forwarding SSH connection with server ""192.168.0.14"" on port 222 as user ""phil""",['ssh -v -Y phil@192.168.0.14 -p 222'],0.46841371395002174,0.3214109444167354,0.3714923379273593
Invoke a trusted X11 forwarding SSH connection with the server $ssh_server as user $ssh_user,['ssh -Y $ssh_user@$ssh_server'],0.24938238455365994,0.4640960557676666,0.47733376486770973
Just find directories and skip file names,"['find  / -type d -name ""apt"" -ls']",0.37140294420145736,0.4728708045015879,0.4728708045015879
Keep the last 4 ASCII characters (bytes) of a string.,"['echo ""0a.00.1 usb controller some text device 4dc9"" | rev | cut -b1-4 | rev']",0.17526302617250544,0.048291155002142844,0.039241372147307906
"Keep only the last two hyphen-separated sections of ""abc-def-ghi-jkl""","['echo ""abc-def-ghi-jkl"" | rev | cut -d- -f-2 | rev']",0.30457738115155686,5.451895843455394e-156,0.4940996964470499
Kill the processes of user `myuser' that have been working more than 7 days,['find /proc -user myuser -maxdepth 1 -type d -mtime +7 -exec basename {} \\; | xargs kill -9'],0.0400236533533669,0.1678570888753037,0.26957343530242206
list *.pdf files under the /home/user/Desktop directory.,"[""find /home/user/Desktop -name '*.pdf'""]",0.7737725869169315,0.8351687327897678,0.48280939409224993
List the abc.def files under the directories /ghi and /jkl which have commented entries and display those entries,['find /ghi /jkl -type f -name abc.def 2> /dev/null -exec grep -H ^# {} \\;'],0.29910915739234367,0.46559967861085544,0.4571942318985068
"list all the "".ksh"" files in the current directory","['find . -ls -name ""*.ksh""']",0.7406093667638122,0.7126109689973791,0.7406093667638122
Lists all directories in a current folder.,['ls -d */'],0.3237722713145643,3.177068861910546e-78,0.44833867003844585
List all environment variables containing 'USER' in their name or value that would result in running a command with 'sudo env'.,['sudo env |grep USER'],0.12445798003062859,0.470515912654231,0.2830789070123405
List all files and directories (including hidden) in the current working directory in a long list format sorted by the oldest modification time,['ls -alrt `pwd`/*'],1.3977161045664538e-78,1.4589525515332218e-78,1.089088862411747e-78
List all files/directories under current directory and redirect it to /tmp/files.txt,['find . -ls > /tmp/files.txt'],0.39113845473579434,0.48089293399120747,0.566103015317915
List all files/directories under current directory with 'FooBar' in their paths ensuring white space safety,"[""find . -print0 | grep --null 'FooBar' | xargs -0""]",0.35624797760154947,0.3599135921730824,0.48800219886796165
"List all files in the current directory tree that were last modified on the 3rd of March, 2010 or later","['find -newermt ""mar 03, 2010"" -ls']",0.5051404836575571,0.3381307292971254,0.34554907099813764
list all javascipts file expect files under proc folder,"[""find . -type d -name proc -prune -o -name '*.js'""]",0.2977354639437193,0.36574331636781093,0.2804042797241527
List all regular files in the current directory tree,"[""find . -type f -exec ls -l '{}' \\;""]",0.5596335725884304,0.8502213476107578,0.4933641744697612
"list all regular files under the directory ""$directory""","[""find $directory -type f -name '*'""]",0.5627092070884457,0.6474053920839111,0.6474053920839111
List all unique parent directories of .class files found under the current directory,"[""find -name '*.class' -printf '%h\\n' | sort -u""]",0.3870869323992856,0.4685843964695683,0.2911293209853548
List and see contents of all abc.def files under the directories /ghi and /jkl,['find /ghi /jkl -type f -name abc.def 2> /dev/null -exec ls {} \\; -exec cat {} \\;'],0.4347377657347602,0.5684728822960248,0.40904945870243536
"List common files in directories ""1"" and ""2""",['cat <(ls 1 | sort -u) <(ls 2 | sort -u) | uniq -d'],0.2692628808038828,0.2026109709831282,0.20613596166724704
List files and directories one level deep in the current directory tree,['tree -L 2'],5.498436173236756e-155,5.498436173236756e-155,5.06160493724778e-155
"List only file names matching ""*2012*"" from ""serveripaddress::pt/dir/files/"" listening on port 111 and write to ""output.txt""","['sync --list-only --include ""*2012*.xml"" -exclude ""*.xml"" serveripaddress::pt/dir/files/ --port=111 | awk \'{ $1=$2=$3=$4=""""; print substr($0,5); }\' >output.txt']",0.09298587668594294,0.17737567396281473,0.3102235628886872
"list txt files older than 5 days or html files of any age, null separated","[""find . \\( -name '*.txt'  -mtime +5 -o -name '*.html' \\) -print0""]",0.40659014837860796,0.5302853163957141,0.4770863527313844
Locate all *.csv files under the current directory tree separating the file names with zeroes,"['find . -name ""*.csv"" -print0']",0.19522144285577842,0.404278616505593,0.39273917171093004
Locate all *.csv regular files under the current directory tree,"['find . -type f -name ""*.csv""']",1.0,1.0,1.0
Locate files with user permissions rwx owned by my_user,['find . -user my_user -perm -u+rwx'],0.5836670503066979,0.3695235175054404,0.36311016351187303
"Log into ""ubuntu@ec2-XX-XXX-XXX-XXX.us-west-2.compute.amazonaws.com"" using identity file ""~/path/mykeypair.pem""",['ssh -i ~/path/mykeypair.pem ubuntu@ec2-XX-XXX-XXX-XXX.us-west-2.compute.amazonaws.com'],1.0,1.0,1.0
login as user YOUR_USER,['su - YOUR_USER'],1.0,1.0,1.0
"Login to ""$HOST"" and create file ""$FILE_PATH"" if it does not exist","['ssh -q $HOST ""[[ ! -f $FILE_PATH ]] && touch $FILE_PATH""']",0.35861400419118195,0.22697227085559396,0.22697227085559396
Look for files whose names begin with letters a-j,"['find  / -name ""[a-j]*"" -print']",0.4553544017930023,0.2974074484950165,0.3413492488439465
"Make directory ""/tmp/googleTestMock""",['mkdir /tmp/googleTestMock'],1.0,1.0,1.0
"Make directory ""aaa/bbb""",['mkdir aaa/bbb'],1.0,0.8933479858156349,1.0
"Mathematically sum a column of numbers in ""FileWithColumnOfNumbers.txt""","['cat FileWithColumnOfNumbers.txt | xargs ruby -e ""puts ARGV.map(&:to_i).inject(&:+)""']",0.3556842469977771,0.34555149048186795,0.394618416517524
"Mathematically sum all numbers in ""file.txt""","[""cat file.txt | xargs  | sed -e 's/\\ /+/g' | bc""]",0.5690653747175852,0.33000605663396887,0.2114282467111259
"Merge already sorted files ""file*.txt"" and split the result into files of at most 100000 lines each with a prefix ""sorted_file""",['sort --merge file*.txt | split -l 100000 - sorted_file'],0.6066151528693723,0.22626363038628458,0.5895069810751659
"Merge already sorted files in the current directory starting with ""_tmp"" and write the output to ""data.tsv.sorted""",['sort -m _tmp* -o data.tsv.sorted'],0.5661242355603031,0.6324836442920866,0.3592339696245618
"Mount ""/path/to/device"" on ""/path/to/mount/location"" as a loop back device",['mount /path/to/device /path/to/mount/location -o loop'],0.4302445759118411,0.8371284313607636,0.8371284313607636
"Mount ""ext4"" filesystem ""/dev/xvdf1"" on ""/vol""",['sudo mount /dev/xvdf1 /vol -t ext4'],0.7677086435933281,0.6513802532611562,0.7677086435933281
"Mount ""ntfs-3g"" filesystem ""/dev/mapper/myvolume"" on ""/media/volume""",['mount -t ntfs-3g /dev/mapper/myvolume /media/volume'],1.0,0.9082162915194838,1.0
"Mount image ""test"" to loop device ""/dev/loop0""",['sudo mount -o loop /dev/loop0 test'],0.8481785081533045,0.49634193726097503,0.35451173545209064
"Move ""file.txt"" to docker container ""$CONTAINER_ID"" in path ""/var/lib/docker/devicemapper/mnt/$CONTAINER_ID/rootfs/root/file.txt""",['mv -f file.txt /var/lib/docker/devicemapper/mnt/$CONTAINER_ID/rootfs/root/file.txt'],0.7657895647504012,0.9532197963116518,0.9532197963116518
Move each of the directories in /path/to/folders/* to another directory whose name is constituted by appending .mbox to each directory name and create a directory named Messages in this directory then move all *.emlx files into this directory,"['find /path/to/folders/* -type d  -exec mv {} {}.mbox \\; -exec mkdir {}.mbox/Messages \\; -exec sh -c ""mv {}.mbox/*.emlx {}.mbox/Messages"" \\;']",0.20679550850900236,0.19379000442019081,0.27237866533846916
Open a local SSH port on 1080 for application-level port forwarding,['ssh -D1080 root@localhost -g'],0.48205197721556936,0.3737914448702937,0.5403223799486643
"Open executable file for command ""rails"" in text editor ""mate""",['mate `which rails`'],0.32685141385924577,0.005921284622045793,0.2490784951946792
"Output ""testFile.txt.1"" without the "".1"" suffix.",['basename testFile.txt.1 .1'],0.25823774191642374,0.498924651153352,0.28163726709495496
Output all lines in 'file' comparing the first 12 characters and discarding any adjascent lines where these characters are duplicates.,['uniq -w12 -c file'],0.10667614058221346,0.3044918933465557,0.06536138975437315
"Output all lines that have a common first colon-separated field in files 'selection2.txt' and 'selection1.txt' by displaying the common (first) field of each line, followed by the extra fields in both lines.",['join -t: selection2.txt selection1.txt'],0.5465064555138008,0.5286532417289082,0.5366411241731205
"Output the base name of first argument to script or function, that is the part following the last slash.","['echo $(basename ""$1"")']",0.6184180149906354,0.3521000065304161,0.39634315443117807
"Page interactively through the output of running 'command' - the arrow keys move the view around, the < and > keys go to the beginning/end of the output, the / key initiates a search, the Q key quits, etc.",['command | less'],0.4723665527410147,0.23526907148891102,0.5334317510807476
Page through extended information about all PCI devices on system.,['lspci -v -v | less'],2.143258041302851e-78,1.7327212621613464e-78,2.3261231836929943e-78
"Parse XML file ""example.xml"" and extract and number all ""key"" tags from the ""config"" section","['xmllint example.xml --xpath ""/config/*/@*"" | sed ""s| key|\\nkey|g"" | nl']",0.28341848769303923,0.12741455016296352,0.24523731356765646
"Pass a wildcard to scp by escaping it: copy all files with names starting with ""files"" in directory ""/location"" on host ""server"" to current directory on local machine, displaying debug info and preserving timestamps and permissions on copied files.",['scp -vp me@server:/location/files\\*'],0.13110754418706205,0.3626537615545261,0.4293736640130321
"Pipe the output of ls into ""read var"" in its separate process",['ls | read var'],0.7311104457090247,0.7311104457090247,0.3040559696901293
"Prefix all files and directories in the current directory with ""Unix_"" if the files contain no whitespace or subdirectories",['for FILENAME in *; do mv $FILENAME Unix_$FILENAME; done'],0.12858351802837445,0.10070319017053694,0.010087958623502105
Preprocess C++ file 'omnitest.cpp' (resolve all preprocessor directives) and page interactively through the result.,['g++ omnitest.cpp -E | less'],0.27171508006316425,0.4512567475329695,0.33942608005217806
"Print ""found"" if ""blah"" contains the hex byte string ""\xCA\xFE\xBA\xBE""","['cat blah | perl -en \'/\\xCA\\xFE\\xBA\\xBE/ && print ""found""\'']",0.4378655753675473,0.38346272039117996,0.404068569586927
"Print ""test=hello world""","['echo ""hello world"" | echo test=$(cat)']",0.2221113956263884,0.1991552939097328,0.24574126385205766
Print '-exec is an action so an implicit -print is not applied' for every file/directory found by the name 'file' under current directory tree,"[""find -name file -exec echo '-exec is an action so an implicit -print is not applied' \\;""]",0.8179578520197975,0.3375171039059875,0.8406548304807417
"Print 'Empty dir' if $some_dir is empty, otherwise print 'Dir is NOT empty'","['if find ""`echo ""$some_dir""`"" -maxdepth 0 -empty | read v; then echo ""Empty dir""; else ""Dir is NOT empty"" fi']",0.3346499409182144,0.26638864833647435,0.36402775617372607
"Print 'file' content, formatting output as 29-symbol wide column",['cat file | fold -w29'],0.24881565228344876,0.1661865516663052,0.22313016014842982
"Print a 2 byte decimal integer from ""/dev/random""",['od -An -N2 -i /dev/random'],0.13299435570305865,0.3322955086504664,2.23451899928512e-78
"Print a count of all unique entries in ""ips.txt"" with the most frequent results at the top",['sort ips.txt | uniq -c | sort -bgr'],0.4231094111384921,0.8007043929397353,0.5260303344673121
Print a line of 10 '#' characters,"['seq  -f ""#"" -s \'\' 10']",0.14132052098159442,3.060224538430432e-78,1.865274623019999e-78
Print a list of all *.code files from the current directory tree,['find . -name *.code'],0.35611184058494927,0.45942902933121954,0.34828042315919955
Prints a random line from file,['head -$((${RANDOM} % `wc -l < file` + 1)) file | tail -1'],0.06616835523999519,0.01392944417762457,0.127133425438706
"Print a randomly sorted list of numbers from 1 to 10 to file ""/tmp/lst"" and outputs ""-------"" followed by the reverse list to the screen","[""seq 1 10 | sort -R | tee /tmp/lst |cat <(cat /tmp/lst) <(echo '-------') | tac""]",0.3064246689106376,0.1610889193547199,0.12801646929789415
Print a sorted list of all .jpg files in the current directory and below,"[""find -name '*.jpg' | sort -n""]",0.6583318047980455,0.30726322405443995,0.47279023585385327
prints absolute file paths for files in current directory,['find `pwd` -maxdepth 1'],0.10928154087775477,1.027948510406745e-155,0.1023857820560022
Print all files/directories under ... directory by terminating their paths with a null character,['find ... -print0'],0.549696364469696,0.3570929047358231,1.0
"Print all files containing ""word1"" and ""word2"" in the current directory tree",['comm -12 <(grep -rl word1 . | sort) <(grep -rl word2 . | sort)'],0.1945649462443263,0.1482155670973973,0.12913565153260415
Print all files that exceed 1000 blocks and were modified at least a month ago,['find / -size +1000 -mtime +30 -exec ls -l {} \\;'],0.3257269771341405,0.37755237229874333,0.2723786508036109
Print all group names known to the system.,['getent group | cut -d: -f1'],0.07763818170390138,0.49885432872486174,0.6085880481514505
Print all unique strings in $1.tmp file.,['cat $1.tmp | sort -u'],0.18420832781317623,1.0,0.3449668526586288
Print an alert message containing the IP address and information of the user connecting via SSH,"['echo -e ""ALERT - Shell Access on:\' `date` `who` \'\\n\\n\' `whois $(who | cut -d\'(\' -f2 | cut -d\')\' -f1)`""']",0.0018758509725551073,2.8813771603237494e-156,1.0669161985365095e-78
"Print characters in variable ""$a"" that exist in variable ""$b""","['echo ""$(comm -12 <(echo ""$a"" | fold -w1 | sort | uniq) <(echo ""$b"" | fold -w1 | sort | uniq) | tr -d \'\\n\')""']",0.07873077625426284,0.020984050785727612,0.016353694862481435
"Print the contents of ""n""",['cat n'],1.0,1.0,1.1896457329133973e-231
"Print continuous lines of 100 random characters either ""."" or "" ""","[""cat /dev/urandom | tr -dc '. ' | fold -w 100""]",0.23453821550287893,1.8442735796708056e-78,0.02121451112682321
"Prints current month calendar, without highlighting of a current date.",['cal -h'],0.09885362316286796,0.4617366309441026,0.31702331385234306
Print current shell settings,['set -o'],5.072841446586652e-78,5.072841446586652e-78,0.7598356856515925
Print the current working directory without a trailing newline,['echo -n $(pwd)'],2.322788231679662e-78,0.3521740722723756,0.570282226440554
"Print each line in ""file1"" whose first word does not exist as the first word of any line in ""file2""",['join -v 1 <(sort file1) <(sort file2)'],0.4022366162255953,0.3989073184160731,0.2267822454742298
Print each logged in user's username and full name,"['finger -l | grep ""Name:"" | tr -s \' \' | cut -d "" "" -f 2,4- | sort | uniq']",0.4445912946132734,0.29446209221304925,0.09275067220187962
"Print file information of command ""passwd""",['ls -l `which passwd`'],0.09697196786440505,0.09697196786440505,0.2641514070389553
Print file system disk space usage of the current directory's file system,['df .'],5.021333847570327e-78,5.021333847570327e-78,2.2851439764044033e-78
Prints file.txt without the last N bytes,['head -c -N file.txt'],0.6924261865751176,0.34407467897404376,0.3426095298358064
"Print the first 20 of the most changed "".cs"" files in git",['git log --pretty=format: --name-only | grep .cs$ | sort | uniq -c | sort -rg | head -20'],0.029460632962133863,0.18716097048573338,0.20540109983081492
Prints the first N bytes of file.txt,['head -c N file.txt'],0.5085991394194219,0.5592598868912486,0.2494601767105366
"Print flow of random data, showing all non-printing characters",['cat -v /dev/urandom'],6.683297182103426e-234,0.13604509649431445,1.5657348064496169e-78
"Print the full real path of ""/dev/disk/by-uuid/$1"" followed by ""is not mounted""",['echo $(readlink -f /dev/disk/by-uuid/$1) is not mounted'],0.7856859120493672,0.3065437062364539,0.9294510289083692
Prints git log message with a custom time format string,"['date -d @$(git log -n1 --format=""%at"") +%Y%m%d%H%M']",0.22472522419418411,0.4043829338838853,0.1878542202136214
"Print the hexadecimal bytes and printable characters of ""Hello world""",['echo Hello world | od -t x1 -t c'],0.46095716168329665,0.1777835117834348,0.59637528415981
"Print the last space separated word from ""a b c d e""","['echo ""a b c d e"" | tr \' \' \'\\n\' | tail -1']",0.32465919339994576,0.495860736694373,0.41473791837165236
"Prints the length, line number, and contents of the longest line in myfile","['perl -ne \'print length().""  line $.  $_""\' myfile | sort -nr | head -n 1']",0.3466263579202965,0.031345763405709555,0.17085837008251775
Print lines in file 'filename' that do not match the regex 'pattern',"[""grep -v 'pattern' filename""]",0.6815757064066384,0.7510201430702309,0.8942255541978509
"Print lines in the sorted contents of ""a.txt"" that are not in the sorted contents of ""b.txt""",['comm -23 <(sort a.txt) <(sort b.txt)'],0.9031990594723792,1.0,0.8974616751168997
Print lines that only unique ones in 'set1' and 'set2' files,['cat <(grep -vxF -f set1 set2) <(grep -vxF -f set2 set1)'],0.2557248319589941,0.25712441733335306,0.22969819253064752
"Print line, word and byte counts for each .php files in current directory tree and also show the total counts",['wc `find | grep .php$`'],0.2666090188234886,0.16583411865730868,0.1912902353003618
"Print the list of files and directories of the current directory including "".""",['find . \\( -name . -o -prune \\)'],0.413914986776737,0.3731878731542006,0.4166677419313216
"Print the list of files in the current directory tree excluding those whose paths contain ""exclude3"" or ""exclude4""","['find . | egrep -v ""(exclude3|exclude4)"" | sort']",0.3143275473838632,0.26546051532061354,0.44332100766338844
Print local SRV record of domain '_etcd-client._tcp.',"['dig @""127.0.0.1""  _etcd-client._tcp. SRV']",0.5062496784393989,0.529484428967649,0.5248249127058823
"Prints long listing of the current directory, sorted from oldest to newest, with appended indicators.",['$ ls -Fltr'],0.1892240568795935,2.5751259695884524e-78,0.029575008149319654
Prints long listing of top ten most memory using processes in a system.,"['ps -e -orss=,args= | sort -nr | head']",0.2026943409117474,0.3087372867727552,0.11460971718839995
Print the most recently modified file,['ls -1tr * | tail -1'],1.6832080572129794e-78,1.8079643194527473e-78,0.14205099852562617
Print mount point of the file system containing $path.,"['df --output=target ""$path"" | tail -1']",0.3352311165453016,0.07906486742236443,0.11761925555503866
prints the names of all files in the directory tree rooted in /usr/src whose name ends with ‘.c’ and that are larger than 100 Kilobytes.,"[""find /usr/src -name '*.c' -size +100k -print""]",0.6031131440587201,0.687912214232629,0.5194057265827288
"Print the names of all files in or below the current directory, with all of the file permission bits S_ISUID, S_ISGID, and S_IWOTH set","['find . -perm -o+w,+s']",0.2917201482685806,0.3970535587737416,0.3195851016531034
Print name of the file system containing $path.,"['df -h $path | cut -f 1 -d "" "" | tail -1']",0.4926781684254094,0.05503857090252293,0.1039713000442722
Print the newest *.txt file under current directory with timestamp and path,"['find . -name ""*.txt"" -printf ""%T@ %p\\n"" | sort | tail -1']",0.38943923777734035,0.3671581538668463,0.597964672690616
"Print newline, word, and byte counts of each '*.java' file within current directory, and total newline, word, and byte counts","[""find . -name \\*.java | tr '\\n' '\\0' | xargs -0 wc""]",0.10405278327933072,0.3571827963579791,0.10405278327933072
print number of jobs,['n_jobs=`expr $(jobs | wc -l)`'],0.24252107463564873,0.22263281585352254,0.18752156605134487
Print only lines from 'file1.txt' that not present in 'file2.txt' and beginning with 'Q',"[""cat file1.txt | grep -Fvf file2.txt | grep '^Q'""]",0.31880861412094136,0.5295806831255222,0.31453227291555336
"Print only the number of lines in file ""$f""","[""wc -l $f | tr -s ' ' | cut -d ' ' -f 1""]",0.11880554016977156,0.11880554016977156,0.2040573277734505
"Print package information the command ""ldconfig"" belongs to in rpm",['rpm -qfi `which ldconfig`'],0.08428899752158128,0.5424434930647153,0.13635773582394872
Prints process tree of the current command process.,['pstree -p $$'],0.7165313105737893,0.2009061720672287,0.2516768028374534
Prints process tree with command line arguments and process id numbers.,['pstree -apl'],0.6913086465463161,0.7119674182275002,0.6913086465463161
Print second field from semicolon-seprated line $string.,"[""echo $string | cut -d';' -f2""]",0.4746568546269966,0.6337268058487422,0.7202343877500255
Print sed commands that would replace all occurrences of 'previousword' with 'newword' in all regular files with '.cpp' extension under '/myprojects' directory tree,"[""find /myprojects -type f -name '*.cpp' -print0 |    xargs -0 echo sed -i 's/previousword/newword/g'""]",0.5486425070282808,0.4452604493031043,0.6583864513903457
Print sorted list of all group names known to the system.,['getent group | cut -d: -f1 | sort'],0.03687981597433822,0.16342968483823564,0.428889957995795
"Print whether the unique contents of ""set1"" and ""set2"" differ",['diff -q <(sort set1 | uniq) <(sort set2 | uniq)'],0.2103843365659654,0.16888500885432847,0.5830416705585734
"Print which files differ in ""PATH1/"" and ""PATH2/"" recursively excluding any files that match any pattern in ""file1""",['diff PATH1/ PATH2/ -rq -X file1'],0.45892472913027743,0.1689554748507331,0.27873481462951594
Process all files matching pattern 'file??' and residing in the xargstest/ directory tree with script `myscript.sh',"[""find xargstest/ -name 'file??' | xargs myscript.sh""]",0.6305466444727628,0.6868855864399233,0.09036929474824655
"Prompt the user with a question ""This is the question I want to ask?"" and save ""y"" or ""n"" in variable ""REPLY"" in zsh","['read REPLY\\?""This is the question I want to ask?""']",0.03508704297796727,0.10100228272257095,0.3011761094377128
"Read a line from standard input into variable ""response"" without backslash escapes using the prompt ""About to delete all items from history that match \""$param\"". Are you sure? [y/N] ""","['read -r -p ""About to delete all items from history that match \\""$param\\"". Are you sure? [y/N] "" response']",0.9682479330290165,0.9735658934279846,0.5927665419974064
"Read a line from standard input into the variable ""yn"" using the first argument as the prompt (""$1 "")","['read -p ""$1 "" yn']",0.6899302125555485,0.38223593598574007,0.8196501312471536
"Read a line from standard input with prompt ""Are you sure you wish to continue?""","['read -p ""Are you sure you wish to continue?""']",0.9340246756077243,1.0,0.9340246756077243
"Read a single character from standard input into variable ""key"" without backslash escapes and using the prompt ""Press any key to continue...""","['read -n1 -r -p ""Press any key to continue..."" key']",0.8832546565461836,0.9313687360131897,0.8410025909077666
"Read a single character from standard input into variable ""key"" without backslash escapes, with a timeout of 5 seconds, and with the prompt ""Press any key in the next five seconds...""","[""read -t5 -n1 -r -p 'Press any key in the next five seconds...' key""]",0.16034916496835935,0.5661105261259723,0.7604283307070233
"Read a single line from standard input and save to variable ""line""",['read line'],0.1819073390123456,0.27466953528819277,0.20178304283073079
Read all *.txt file paths under /foo into a Bash array ($files),"['IFS=$\'\\n\' read -d \'\' -ra files < <(find /foo -name ""*.txt"")']",0.3251235908636556,0.32059385591335976,0.35846854611796125
recall the second argument from a previous command by pressing alt-shift-y,"['bind \'""\\eY"": ""\\e2\\e.""\'']",1.2134316300602996e-231,5.006044929649698e-155,3.6801512696566824e-232
Receive pattern to search for on the standard input and print only matching part of lines from file 'f.html',['cat f.html | grep -o \\'],0.415761439126337,0.33476079845202145,0.4646059713358311
"Recursively add read and execute permissions to all files and folders in ""directory""",['chmod -R +xr directory'],0.6556397462101787,0.3374367717933813,0.3579300370931225
"Recursively bind ""/sys"" to ""/var/snmp3/sys""",['mount --rbind /sys /var/snmp3/sys'],0.7012151743714856,0.7693221797317171,0.6872892787909722
Recursively changes group ownership of everything within a current directory to 'repogroup'.,['chgrp -R repogroup .'],0.8948393168143697,0.6710414305369278,0.8948393168143697
Recursively compress every file in the current directory tree and keep the original file,['gzip -kr .'],0.06103210604999047,0.1834283688193615,4.078822478198005e-155
"Recursively copy directory ""/path/to/data/myappdata"" to ""user@host:/remote/path/to/data/myappdata""",['rsync -rvv /path/to/data/myappdata user@host:/remote/path/to/data/myappdata'],1.0,0.845627465582845,0.8233046299254587
Recursively copies everything under the 'current' folder to the '.hiddendir' folder.,['cp * .hiddendir -R'],0.23211472560791255,0.1486755666426565,0.37160442647213937
"Recursively copy newer files in ""sourcedir/"" to ""user@dest.com:/dest/dir/"" via ssh",['rsync -auv -e ssh --progress sourcedir/ user@dest.com:/dest/dir/'],0.10927792563174299,0.6793532855534934,0.5005377415332707
"Recursively finds all files with whole word ""pattern"" in a current folder, and precedes found string with its number in file.","['grep -rnw `pwd` -e ""pattern""']",0.27512854960706706,0.5211410081250362,0.3202279697471463
"Recursively move ""./dir"" to ""user@host:/path"" compressing data and displaying progress during transmission",['rsync -rvz --progress --remove-sent-files ./dir user@host:/path'],0.578189560337399,0.4148325840077667,0.5774410933183237
Redirects time output to file.,['{ time find / 2>/dev/null; } 2>time.txt'],4.828880004491132e-155,1.4088310026992113e-155,4.2828429480188165e-155
remote copy all text files from one location to another,"[""find .  -name '*.txt' -exec rsync -R {} path/to/dext \\;""]",0.4512081032604178,0.43380044530859013,0.1838908187931421
"Remount ""/"" without writing in ""/etc/mtab""",['mount -n -o remount /'],0.6259438464381198,0.32954985334194986,0.47753916933675783
"Remount ""/dev/block/mtdblock3"" on ""/system"" with read and write permission","['mount -o remount,rw -t yaffs2 /dev/block/mtdblock3 /system']",0.7675122109743014,0.701459201672235,0.6999662974500973
"Remount ""/home/evgeny"" with the ""suid"" flag set","['sudo mount -i -o remount,suid /home/evgeny']",0.5486648948725157,0.5207705249383167,0.4583405568192051
"Remount ""/media/Working/"" with a umask of 000","['mount /media/Working/ -oremount,umask=000']",0.5506530657089772,0.5269458240952578,0.8770058088106639
"Remove ""\n"" from ""test1\ntest2\ntest3"" and search for ""test1.*test3""","['echo -e ""test1\\ntest2\\ntest3"" |tr -d \'\\n\' |grep ""test1.*test3""']",0.6291347951615675,0.615461392137557,0.3583748570880944
"Remove the ""^M"" characters from all *.ext files under /home directory","['find /home -type f -name ""*.ext"" -exec perl -pi -e \'s/\\r//g\' {} \\;']",0.29175674947794755,0.34664901082547334,0.4232890353330631
Remove all *.swp files under current directory ensuring white space safety,"['find . -name ""*.swp"" -print0|xargs -0 rm']",0.4548543908265561,0.7627275778360344,0.4548258073767538
Remove all *~ files under dir,['find dir -name \\*~ | xargs echo rm | ksh -s'],0.4340683953945142,0.5163485032274941,0.4340683953945142
Remove all .txt files with spaces in names in and below the current directory,"['find -name ""*\\ *.txt"" | xargs rm']",0.41549744061933375,0.29672164811029894,0.48723354020133697
remove all the core files from /usr folder which have not been accessed in the last 7*24 hours,"['find /usr -name core -atime +7 -exec rm ""{}"" \\;']",0.6712089421435641,0.46623969451692826,0.61576508627117
"Remove all files from the current directory tree whose names do not match regular expression ""excluded files criteria""","['find . | grep -v ""excluded files criteria"" | xargs rm']",0.29802243821796476,0.43721810956693985,0.40834367277112843
Remove all files under current directory,"[""find -exec rm '{}' +""]",0.40648573259323145,0.21210622017268513,0.4508994988067764
"Remove all files whose names begin with ""no-such-thing"" in the /home/peter directory tree",['find /home/peter -name no-such-thing* |xargs rm'],0.6752670204378235,0.7215390790665941,0.6303647413359293
Remove all regular files from the current directory tree that were modified between August 10th and August 17th,"['find . -type f -newermt ""Aug 10"" ! -newermt ""Aug 17"" -exec rm {} \\;']",0.43267075317699233,0.5987464473714974,0.5367650507805318
Remove all regular non-hidden files modified more than 7 days ago and residing in the /tmp directory tree,"[""find /tmp -type f -name '*' -mtime +7 -print0 | xargs -0 rm -f""]",0.6132158042403969,0.5307922115584496,0.641567373868582
Remove all spaces from standard input,"[""tr -d ' '""]",0.13028414285552992,3.908544962553716e-155,0.1942053406068837
Removes all top-level empty folders within the current folder.,['ls | xargs rmdir'],0.11907182322580316,0.10001000250075026,1.6122306951029917e-78
"Remove characters in columns 34 through 39 in the output of ""finger""",['finger | colrm 34 39'],0.26579621519910673,0.11424322963135636,0.1619712248638084
Removes everything from current folder but '*ddl*' and '*docs*' files.,['ls -1|grep -v -e ddl -e docs| xargs rm -rf'],0.10641780483021977,0.12972380512007284,0.12972380512007284
